No,GACAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
18,47,A,47.7,C,General,Applicants.,"(c) Registration is not evidence of ownership of aircraft in any proceeding in which ownership by a particular person is in issue. The President does not issue any certificate of ownership or endorse any information with respect to ownership on an aircraft certificate of registration (CR). The President issues an aircraft CR to the person who appears to be the owner on the basis of the evidence of ownership submitted under GACAR § 47.13, or recorded at the Saudi National Aircraft Register (Register.)"
19,47,A,47.9,A,General,Kingdom of Saudi Arabia Citizens,(a) KSA citizens. An applicant for an aircraft CR under this part who is a KSA citizen must certify to this in the application for aircraft registration
20,47,A,47.9,B,General,Kingdom of Saudi Arabia Citizens,(b) Authorized representative of the owner. An applicant for an aircraft CR that has legal authority to act on behalf of the owner of an aircraft must comply with the following requirements:
21,47,A,47.9,-,General,Kingdom of Saudi Arabia Citizens,(1) Each authorized representative must be a KSA citizen;
22,47,A,47.9,-,General,Kingdom of Saudi Arabia Citizens,(2) The applicant must—
23,47,A,47.9,-,General,Kingdom of Saudi Arabia Citizens,"(i) Submit with the application for aircraft registration a copy of each document creating the legal relationship between the owner and the authorized representative, in a form acceptable to the President;"
24,47,A,47.9,-,General,Kingdom of Saudi Arabia Citizens,"(ii) If each owner, including each person with a security interest in the aircraft, is a KSA
citizen, a declaration by the applicant to that effect; and"
25,47,A,47.9,-,General,Kingdom of Saudi Arabia Citizens,"(iii) If any owner, including any person with a security interest in the aircraft, is not a KSA
citizen, a declaration from the authorized representative stating that the authorized
representative is not aware of any reason, situation, or relationship (involving owners or
other persons who are not KSA citizens) as a result of which those persons together would
have more than 25 percent of the aggregate power to influence or limit the exercise of the authorized representative’s authority."
26,47,A,47.9,-,General,Kingdom of Saudi Arabia Citizens,"(3) If persons who are not KSA citizens have the power to direct or remove an authorized
representative, either directly or indirectly through the control of another person, the applicable legal document must provide that those persons together may not have more than 25 percent of the aggregate power to direct or remove an authorized representative. Nothing in this paragraph prevents those persons from having more than 25 percent of the ownership interest in a KSA legal entity."
27,47,A,47.9,C,General,Kingdom of Saudi Arabia Citizens,(c) Partnerships. A partnership may apply for an aircraft CR only if each partner is an individual who is a citizen of the Kingdom of Saudi Arabia.
28,47,A,47.11,A,General,Entities Not Citizens of the Kingdom of Saudi Arabia,(a) Each entity applying for an aircraft CR must submit to the President with the application for aircraft registration—
29,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,"(1) A certified copy of its certificate of incorporation, formation or other organizational
documents acceptable to the President,"
30,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,"(2) A certification that it is lawfully qualified to do business in the Kingdom of Saudi Arabia,"
31,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,"(3) A certification that the aircraft will be based and primarily used in the Kingdom of Saudi Arabia, and"
32,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,(4) The location where the records required by paragraph (b) of this section will be maintained.
33,47,A,47.11,B,General,Entities Not Citizens of the Kingdom of Saudi Arabia,(b) The entity that registers an aircraft based and primarily used in the Kingdom of Saudi Arabia under GACAR § 47.3 must—
34,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,"(1) Maintain, and make available upon request for inspection by the President, records
containing the total flight hours in the Kingdom of Saudi Arabia of the aircraft for 3 years after the year in which the flight hours were accumulated; and"
35,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,(2) Send to the President either—
36,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,(i) A signed report containing—
37,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,"(A) The total time in service of the airframe as provided in GACAR § 91.457(a)(2)(i),
accumulated during that period and"
38,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,"(B) The total flight hours in the Kingdom of Saudi Arabia of the aircraft accumulated
during that period, or"
39,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,"(ii) A signed statement that the total flight hours of the aircraft, while registered in the
Kingdom of Saudi Arabia have been exclusively within the Kingdom of Saudi Arabia."
40,47,A,47.11,C,General,Entities Not Citizens of the Kingdom of Saudi Arabia,"(c) For the purposes of registration, an aircraft is based and primarily used in the Kingdom of Saudi Arabia if the flight hours accumulated within the Kingdom of Saudi Arabia amount to at least 60 percent of the total flight hours of the aircraft during the period consisting of the remainder of the registration month and the following six months and each six month period thereafter. Any periods during which the aircraft is not validly registered in the Kingdom of Saudi Arabia are disregarded."
41,47,A,47.11,D,General,Entities Not Citizens of the Kingdom of Saudi Arabia,(d) For the purposes of registration of an aircraft owned by entity not a citizen of the Kingdom of Saudi Arabia that entered into a Dry Lease agreement with a KSA air operator or entity doing business under the law of the Kingdom of Saudi Arabia:
42,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,(1) The aircraft owner must provide the KSA air operator or entity with an authenticated and certified power of attorney for registering and deregistering the aircraft.
43,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,(2) The operator must deregister the aircraft at the end of the dry lease agreement or if the dry lease agreement is terminated.
44,47,A,47.11,-,General,Entities Not Citizens of the Kingdom of Saudi Arabia,"(3) In the case of change of owner of the aircraft, the new owner must fulfill the requirement of this part and enter into new dry lease agreement with the operator."
45,47,A,47.13,-,General,Evidence of Ownership,"Except as provided in GACAR §§ 47.31 and 47.33, each applicant must also submit the required evidence of ownership, recordable under GACAR § 49.17, as follows:"
46,47,A,47.13,A,General,Evidence of Ownership,"(a) The buyer in possession, the third party in physical possession of the aircraft, or the lessee of an aircraft under a contract of conditional sale must submit the contract. The assignee under a contract of conditional sale must submit both the contract (unless it is already recorded at the register), and an assignment from the original buyer, third party in physical possession, lessee, or prior assignee."
47,47,A,47.13,B,General,Evidence of Ownership,(b) The repossessor of an aircraft must submit—
48,47,A,47.13,-,General,Evidence of Ownership,"(1) A certificate of repossession of encumbered aircraft or its equivalent, signed by the applicant and stating that the aircraft was repossessed or otherwise seized under the security agreement involved and applicable law;"
49,47,A,47.13,-,General,Evidence of Ownership,"(2) The security agreement (unless it is already recorded at the register), or a copy thereof
certified as true under GACAR § 49.21; and"
50,47,A,47.13,-,General,Evidence of Ownership,"(3) When repossession was through foreclosure proceedings resulting in sale, a bill of sale
signed by the authorized person who conducted the sale, and stating that the sale was made under applicable law."
51,47,A,47.13,C,General,Evidence of Ownership,"(c) The buyer of an aircraft at any sale must submit a bill of sale signed by the authorized person who conducted the sale, and stating that the sale was made under applicable law."
52,47,A,47.13,D,General,Evidence of Ownership,"(d) The owner of an aircraft, where ownership of the title has been in controversy and has been determined by a court, must submit a certified copy of the decision of the court."
53,47,A,47.13,E,General,Evidence of Ownership,(e) The authorized representative of the estate of the deceased former owner of an aircraft must submit a certified copy of the legal documents or court order appointing the authorized representative.
54,47,A,47.13,F,General,Evidence of Ownership,"(f) The buyer of an aircraft from the estate of a deceased former owner must submit both a bill of sale, signed for the estate by the authorized representative, and a certified copy of the legal documents appointing the authorized representative. When no authorized representative has been or is to be appointed, the applicant must submit both a bill of sale, signed by the heir-at-law of the deceased former owner, and a declaration of the heir-at-law stating that no application for appointment of an authorized representative has been made, that none will be made, and that the authorized representative is the person entitled to, or having the right to dispose of, the aircraft under applicable law."
55,47,A,47.13,G,General,Evidence of Ownership,"(g) The authorized representative of property that includes an aircraft, as described in GACAR § 47.9(b), must submit either a certified copy of the order of the court appointing the authorized representative, or a complete and true copy of the legal document authorizing the representative. If there is more than one authorized representative, each authorized representative must sign the application for aircraft registration. The aircraft CR is issued to a single applicant as authorized representative, or to several authorized representatives jointly as co-owners."
56,47,A,47.15,A,General,Signatures and Documents Made by Authorized Representatives,"(a) Each person signing an application for aircraft registration or a document submitted as
supporting evidence under this part, must sign in ink or by other means acceptable to the President. If signed in ink, the application for aircraft registration must also have the typed or legibly printed name of each signer in the signature block."
57,47,A,47.15,B,General,Signatures and Documents Made by Authorized Representatives,"(b) When one or more persons doing business under a trade name submits an application for aircraft registration, a document submitted as supporting evidence under this part, or a request for cancellation of an aircraft CR, the application, document, or request must be signed by, or on behalf of, each person who shares title to the aircraft."
58,47,A,47.15,C,General,Signatures and Documents Made by Authorized Representatives,"(c) When an authorized representative submits an application for aircraft registration, a document submitted as supporting evidence under this part, or a request for cancellation of an aircraft CR, on behalf of the owner, that authorized representative must—"
59,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(1) State the name of the owner on the application, document, or request;"
60,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(2) Sign as authorized representative on the application, document, or request; and"
61,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(3) Submit a signed written authorization, or a true copy thereof certified under GACAR §
49.21, with the application, document, or request."
62,47,A,47.15,D,General,Signatures and Documents Made by Authorized Representatives,"(d) When an entity submits an application for aircraft registration, a document submitted as supporting evidence under this part, or a request for cancellation of an aircraft CR, it must—"
63,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(1) Have an authorized person sign, by means acceptable to the President the application,
document,or request;"
64,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(2) Show the title of the signer on the application, document, or request; and"
65,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(3) Submit a copy of the authorization from the entity’s board members to sign for the entity, certified as true under GACAR § 49.21 by a corporate officer or other person in a managerial position therein, with the application, document, or request, unless—"
66,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(i) The signer of the application, document, or request is a corporate officer or other person in a managerial position at the entity and the title of his office is stated in connection with his signature; or"
67,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,(ii) A valid authorization to sign is on file at the Register.
68,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(4) The provisions of paragraph (d)(3) of this section do not apply to an irrevocable
deregistration and export request authorization when an irrevocable deregistration and export request authorization under the Protocol to the Convention on International Interests in Mobile Equipment on Matters Specific to Aircraft Equipment (Cape Town Protocol) is signed by a corporate officer and is filed with the Register."
69,47,A,47.15,E,General,Signatures and Documents Made by Authorized Representatives,"(e) When a partnership submits an application for aircraft registration, a document submitted as supporting evidence under this part, or a request for cancellation of an aircraft CR, it must—"
70,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(1) State the full name of the partnership on the application, document, or request;"
71,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(2) State the name of each partner on the application, document, or request; and"
72,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(3) Have a partner sign the application, document, or request."
73,47,A,47.15,F,General,Signatures and Documents Made by Authorized Representatives,"(f) When co-owners, who are not engaged in business as partners, submit an application for aircraft registration, a document submitted as supporting evidence under this part, or a request for cancellation of an aircraft CR, each person who shares title to the aircraft under the arrangement must sign the application, document, or request."
74,47,A,47.15,G,General,Signatures and Documents Made by Authorized Representatives,"(g) A written authorization or other evidence acceptable to the President of a person’s authority to sign for another, submitted under this part, is valid for the purposes of this section, unless sooner revoked, until—"
75,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,(1) Its expiration date stated therein or
76,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(2) If an expiration date is not stated therein, for not more than 3 years after the date—"
77,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,(i) It is signed or
78,47,A,47.15,-,General,Signatures and Documents Made by Authorized Representatives,"(ii) The grantor (a corporate officer or other person in a managerial position therein, where the grantor is an entity) certifies in writing that the authority to sign shown by the written authorization or other evidence is still in effect."
79,47,A,47.17,A,General,Registration Marks,(a) Nationality and registration marks required. An applicant for aircraft registration must place KSA registration marks on the application for aircraft registration and on any evidence submitted with the application.
80,47,A,47.17,-,General,Registration Marks,"(1) Aircraft not previously registered anywhere. The applicant must obtain the KSA
registration marks from the President by request in writing describing the aircraft by make, type, model, and serial number (or, if it is amateur-built, as provided in GACAR § 47.31(c)) and stating that the aircraft has not previously been registered anywhere. If the aircraft was brought into the Kingdom of Saudi Arabia from a foreign country, the applicant must submit evidence that the aircraft has never been registered in a foreign country."
81,47,A,47.17,-,General,Registration Marks,"(2) Aircraft last previously registered in the Kingdom of Saudi Arabia. Unless the applicant
applies for a different number under paragraphs (d) through (f) of this section, the applicant must place the KSA registration marks that are already assigned to the aircraft on the application for aircraft registration, and the supporting evidence. If there are no registration marks assigned, the applicant must obtain KSA registration marks from the President by making a written request that describes the aircraft by make, model, and serial number."
82,47,A,47.17,-,General,Registration Marks,"(3) Aircraft last previously registered in a foreign country. Whether or not the foreign
registration has ended, the applicant must obtain KSA registration marks from the President for an aircraft last previously registered in a foreign country, by request in writing describing the aircraft by make, model, and serial number, accompanied by—"
83,47,A,47.17,-,General,Registration Marks,"(i) Evidence of termination of foreign registration in accordance with GACAR § 47.35(b) or
the applicant’s declaration showing that foreign registration has ended; or"
84,47,A,47.17,-,General,Registration Marks,"(ii) If foreign registration has not ended, the applicant’s declaration stating that the
registration marks will not be placed on the aircraft until foreign registration has ended."
85,47,A,47.17,-,General,Registration Marks,"(4) Duration of a Saudi Arabian registration mark assignment. Authority to use the
registration marks obtained under paragraph (a)(1), (2), or (3) of this section expires 90 days after the date it is issued unless the applicant submits an application for aircraft registration and complies with GACAR §§ 47.31 or 47.35, as applicable, within that period. However, the applicant may obtain an extension of this 90-day period from the President if the applicant shows that the delay in complying with that section is due to circumstances beyond theapplicant’s control."
86,47,A,47.17,B,General,Registration Marks,(b) A KSA registration mark for manned aircraft must begin with the nationality mark prefix “HZ-”.
87,47,A,47.17,C,General,Registration Marks,"(c) Any available, unassigned KSA registration marks may be assigned as a special registration mark. An applicant who wants special registration marks or wants to change the registration marks of his aircraft may apply for it to the President. The evidence of payment of the fee required by the Implementation Regulation of the Civil Aviation Tariff Act must accompany the application."
88,47,A,47.17,D,General,Registration Marks,"(d) The President authorizes a special registration mark change on the assignment of special registration marks. The authorization expires 1 year from the date the President issues an assignment of special registration marks unless the special registration mark is permanently placed on the aircraft. Within 5 days after the special registration mark is placed on the aircraft, the owner must complete and sign the assignment of special registration marks, state the date the registration mark was placed on the aircraft, and return the original form to the Register. The duplicate of the assignment of special registration marks and the present aircraft CR, must be carried in the aircraft as
temporary authority to operate it. This temporary authority is valid until the date the owner receives the revised aircraft CR showing the new registration marks, but in no case is it valid for more than 120 days from the date the registration marks are placed on the aircraft."
89,47,A,47.17,E,General,Registration Marks,"(e) A special registration mark may be reserved for no more than 1 year. If a person wishes to renew his reservation from year to year, he must apply to the President for renewal and submit evidence of payment of the fee required for a special registration mark."
90,47,A,47.17,F,General,Registration Marks,"(f) When aircraft registration has ended, as described in GACAR § 47.43(a), the assignment of a registration marks to an aircraft is no longer authorized for use except as provided in GACAR § 47.31(c) and will be cancelled—"
91,47,A,47.17,-,General,Registration Marks,"(1) Following the date established in GACAR § 47.41(a)(1) for any aircraft that has not been
re-registered under GACAR § 47.41(a);"
92,47,A,47.17,-,General,Registration Marks,(2) Following the expiration date shown on the aircraft CR for any aircraft whose registration has not been renewed under GACAR § 47.41(c) or
93,47,A,47.17,-,General,Registration Marks,(3) When ownership has transferred—
94,47,A,47.17,-,General,Registration Marks,"(i) Six months after first receipt of notice of aircraft sale or evidence of ownership from the
last registered owner or successive owners, and an application for aircraft registration has
not been received;"
95,47,A,47.17,-,General,Registration Marks,"(ii) Twelve months after a new owner has submitted evidence of ownership and an
application for aircraft registration under GACAR § 47.29, and the applicant or a
successive applicant has not met the requirements of this part."
96,47,A,47.17,G,General,Registration Marks,"(g) At the time an assignment of registration marks is cancelled, the registration marks may be reserved for 1 year in the name of the last owner of record if a request has been submitted with evidence of payment of the fee required by the Implementation Regulation of the Civil Aviation Tariff Act. If the request for reservation and fee are not submitted prior to cancellation, the registration marks are unavailable for assignment for a 5-year period."
97,47,A,47.19,-,General,Saudi National Aircraft Register,"Each application, request, notification, or other communication sent to the President under this part must be submitted to the Safety, Security and Air Transport Sector, General Authority of Civil Aviation, P.O. Box 887, Jeddah 21421, Kingdom of Saudi Arabia."
98,47,B,47.29,A,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,(a) Each applicant for an aircraft CR must submit the following to the President—
99,47,B,47.29,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,(1) An application for aircraft registration signed by the applicant in the manner prescribed by GACAR § 47.15;
100,47,B,47.29,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,"(2) The original aircraft bill of sale, or other evidence of ownership authorized by GACAR §§47.31, 47.33, or 47.35 (unless already recorded at the Register); and"
101,47,B,47.29,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,(3) The fee required by the Implementation Regulation of the Civil Aviation Tariff Act.
102,47,B,47.29,B,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,(b) The President rejects an application when—
103,47,B,47.29,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,"(1) Any form is not completed,"
104,47,B,47.29,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,"(2) The name and signature of the applicant are not the same throughout, or"
105,47,B,47.29,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,(3) The applicant does not provide a legibly printed or typed name with the signature in the signature block.
106,47,B,47.29,C,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,"(c) After compliance with paragraph (a) of this section, the applicant for registration of an aircraft last previously registered in the Kingdom of Saudi Arabia must carry the second copy of the application for aircraft registration in the aircraft as temporary authority to operate without registration."
107,47,B,47.29,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,"(1) This temporary authority is valid for operation within the Kingdom of Saudi Arabia until the date the applicant receives the aircraft CR or until the date the President denies the application, but in no case for more than 90 days after the date the applicant signs the application. If by 90 days after the date the applicant signs the application for aircraft registration, the President has neither issued the aircraft CR nor denied the application, he will issue a letter of extension that serves as authority to continue to operate the aircraft without registration while it is carried in the aircraft."
108,47,B,47.29,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,"(2) This temporary authority is not available in connection with any application for aircraft
registration received when 12 months have passed since the receipt of the first application
following transfer of ownership by the last registered owner."
109,47,B,47.29,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Application.,"(3) If there are no registration marks assigned at the time application for registration is made, the second copy of the application for aircraft registration may not be used as temporary authority to operate the aircraft."
110,47,B,47.31,A,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Not Previously Registered Anywhere.,"(a) A person who is the owner of an aircraft that has never been registered, may register it under this part if the person—"
111,47,B,47.31,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Not Previously Registered Anywhere.,"(1) Complies with GACAR §§ 47.5, 47.9, 47.11, 47.13, 47.15, and 47.17, as applicable and"
112,47,B,47.31,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Not Previously Registered Anywhere.,"(2) Submits with the application for aircraft registration a bill of sale, or other evidence of
ownership authorized by GACAR § 47.13."
113,47,B,47.31,B,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Not Previously Registered Anywhere.,"(b) If, for good reason, the applicant cannot produce the evidence of ownership required by paragraph (a) of this section, the applicant must submit other evidence that is satisfactory to the President. This other evidence may be a declaration stating why the required evidence cannot be produced, accompanied by whatever further evidence is available to prove the transaction."
114,47,B,47.31,C,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Not Previously Registered Anywhere.,"(c) The owner of an amateur-built aircraft who applies for registration under paragraphs (a) and (b) of this section must describe the aircraft by class (airplane, rotorcraft, glider, or balloon), serial number; number of seats; type of engine installed (reciprocating, turbopropeller, turbojet, or other); number of engines installed; and make, model, and serial number of each engine installed; and must state whether the aircraft is built for land or water operation. In addition, the owner must submit as evidence of ownership a declaration giving the KSA registration marks, and stating that the aircraft was built from parts and that he is the owner. If the aircraft was built from a kit, the applicant must also submit a bill of sale from the manufacturer of the kit."
115,47,B,47.31,D,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Not Previously Registered Anywhere.,"(d) The owner of an aircraft that is assembled from parts to conform to the approved type design, must describe the aircraft and engine in the manner required by paragraph (c) of this section and submit evidence of ownership satisfactory to the President, such as bills of sale, for all major components of the aircraft."
116,47,B,47.33,A,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in the Kingdom of Saudi Arabia.,"(a) A person who is the owner of an aircraft last previously registered under this part, may register it under this part if he complies with GACAR §§ 47.5, 47.9, 47.11, 47.13, 47.15, and 47.17, as applicable and submits with the application for aircraft registration a bill of sale signed by the seller, an equivalent conveyance, or other evidence of ownership authorized by GACAR § 47.13."
117,47,B,47.33,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in the Kingdom of Saudi Arabia.,"(1) If the applicant bought the aircraft from the last registered owner, the conveyance must be from that owner to the applicant."
118,47,B,47.33,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in the Kingdom of Saudi Arabia.,"(2) If the applicant did not buy the aircraft from the last registered owner, the applicant must submit conveyances or other instruments showing consecutive transactions from the last registered owner through each intervening owner to the applicant."
119,47,B,47.33,B,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in the Kingdom of Saudi Arabia.,"(b) If, for good reason, the applicant cannot produce the evidence of ownership required by paragraph (a) of this section, the applicant must submit other evidence satisfactory to the President. This other evidence may be a declaration stating why the required evidence  cannot be produced, accompanied by whatever further evidence is available to prove the transaction."
120,47,B,47.35,A,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,(a) A person who is the owner of an aircraft last previously registered under the law of a foreign country may register it under this part if the owner—
121,47,B,47.35,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,"(1) Complies with GACAR §§ 47.5, 47.9, 47.11, 47.13, 47.15, and 47.17, as applicable;"
122,47,B,47.35,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,(2) Submits with his application for aircraft registration a bill of sale from the foreign seller or other evidence satisfactory to the President that he owns the aircraft; and
123,47,B,47.35,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,(3) Submits evidence satisfactory to the President that—
124,47,B,47.35,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,"(i) If the country in which the aircraft was registered has not ratified the Cape Town
Protocol, the foreign registration has ended or is invalid."
125,47,B,47.35,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,"(ii) If that country has ratified the Cape Town Protocol and the aircraft is subject to the
protocol, that the foreign registration has ended or is invalid, and that all interests ranking
in priority have been discharged or that the holders of such interests have consented to the deregistration and export of the aircraft."
126,47,B,47.35,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,"(iii) Nothing under paragraph (a)(3)(ii) affects rights established prior to the protocol
entering into force with respect to the country in which the aircraft was registered."
127,47,B,47.35,B,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,"(b) For the purposes of paragraph (a)(3) of this section, satisfactory evidence of termination of the foreign registration may be—"
128,47,B,47.35,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,"(1) A statement, by the official having jurisdiction over the national aircraft register of the
foreign country, that the registration has ended or is invalid, and showing the official’s name and title and describing the aircraft by make, model, and serial number; or"
129,47,B,47.35,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Aircraft Last Previously Registered in a Foreign Country,"(2) A final judgment or decree of a court of competent jurisdiction of the foreign country,
determining that, under the laws of that country, the registration has become invalid."
130,47,B,47.37,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Effective Date of Registration,"An aircraft is registered on the date the President determines that the submissions meet the requirements of this part. The effective date of registration is shown by a date stamp on the application for aircraft registration, and as the date of issue on the aircraft CR."
131,47,B,47.39,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Reserved,
132,47,B,47.41,A,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,"(a) Each aircraft CR, issued by the President under this part is effective, unless registration has ended by reason of having been suspended, revoked, canceled, or the ownership is transferred, until the date upon which one of the following events occurs:"
133,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,(1) The aircraft is registered under the laws of a foreign country;
134,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,"(2) The aircraft is totally destroyed, scrapped or withdrawn from service;"
135,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,(3) The holder of the certificate loses KSA citizenship;
136,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,(4) Thirty days have elapsed since the death of the holder of the certificate;
137,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,(5) If the owner is an entity other than an entity which is a KSA citizen—
138,47,B,47.41,-,AIRCRAFT CERTIFICATES OF REGISTRATION,Duration and Return of Certificate,"(i) The entity ceases to be lawfully organized and doing business under the laws of the
Kingdom of Saudi Arabia; or"
