No,GACAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
43,66,B,66.35,B,Issuance of Certificate,Duration of Certificate,"(b) The holder of a certificate issued under this part that is suspended, revoked, or no longer effective must return it to the President."
44,66,B,66.37,A,Issuance of Certificate,Renewal and Reinstatement of Certificate,"(a) The holder of a certificate issued under this part may apply for renewal of that certificate at any time within 3 months before the expiration date indicated on the certificate. To avoid suspension of privileges, an application for renewal must be submitted 30 working days in advance of expiration to permit processing of the application and issuance of the new certificate. The holder of a certificate applying for renewal may not exercise the privileges of that certificate after the expiration date until the new certificate is issued."
45,66,B,66.37,B,Issuance of Certificate,Renewal and Reinstatement of Certificate,(b) An application for renewal must be accompanied by evidence that the appropriate fee has been paid in accordance with the Implementation Regulation of the Civil Aviation Tariff Act.
46,66,B,66.37,C,Issuance of Certificate,Renewal and Reinstatement of Certificate,"(c) If the holder of a certificate issued under this part fails to renew that certificate before the expiration date indicated on the certificate, he may apply for reinstatement of the expired certificate at any point within 2 years of the expiration date. An application for reinstatement must be accompanied by evidence that the appropriate fee has been paid in accordance with the Implementation Regulation of the Civil Aviation Tariff Act."
47,66,B,66.37,D,Issuance of Certificate,Renewal and Reinstatement of Certificate,(d) The holder of an expired certificate applying for reinstatement may not exercise the privileges of that certificate until the reinstated certificate is issued.
48,66,B,66.37,E,Issuance of Certificate,Renewal and Reinstatement of Certificate,"(e) If the holder of an expired certificate fails to apply for reinstatement of that certificate within 2 years after the date of expiration, he may not apply for reinstatement of that certificate, and must satisfy the requirements of this part for original issuance of the certificate and any associated ratings."
49,66,B,66.39,-,Issuance of Certificate,Display of Certificate,"Each person who holds a certificate or authorization issued under this part must keep it within the immediate area where he normally exercises the privileges of the certificate and must present it for inspection upon the request of the President or an authorized representative of the Aviation Investigation Bureau, or other appropriate government authority."
50,66,B,66.41,A,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,(a) Conversion of a foreign-issued mechanic certificate. A person holding a current and valid mechanic certificate issued by a Contracting State to the Convention on International Civil Aviation may apply for conversion of the certificate to the General Authority of Civil Aviation Regulation (GACAR) Part 66 Mechanic Certificate. The applicant must—
51,66,B,66.41,-,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,(1) Apply in a form and manner approved by the President.
52,66,B,66.41,-,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,"(2) Be able to read, write, speak, and understand the English language."
53,66,B,66.41,-,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,"(3) Meet the knowledge, experience and skill requirements appropriate to the certificate and rating(s) sought."
54,66,B,66.41,-,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,(4) Pass all prescribed tests within the 24 months immediately preceding application.
55,66,B,66.41,B,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,(b) Validation of a foreign-issued mechanic certificate. A person holding a current and valid mechanic certificate issued by a Contracting State to the Convention on International Civil Aviation may apply for validation of the certificate. The President may render as valid a foreignissued mechanic certificate as an alternative to issuing a mechanic certificate under this part. A certificate when rendered as valid by the President under this section has a validity period of 1 year. The applicant must—
56,66,B,66.41,-,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,(1) Apply in a form and manner approved by the President.
57,66,B,66.41,-,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,"(2) Be able to read, write, speak, and understand the English language."
58,66,B,66.41,-,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,"(3) Be employed by an operator certificated under GACAR Part 119 or a repair station
certificated under GACAR Part 145."
59,66,B,66.41,-,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,"(4) Present a minimum of 4 years of documented work experience and currency under the
certificate and rating(s) sought."
60,66,B,66.41,-,Issuance of Certificate,Issuance of a Mechanic Certificate Based on a Foreign Certificate,(5) Demonstrate to the satisfaction of the President knowledge of the applicable GACAR for the certificate and rating(s) sought.
61,66,C,66.61,-,Mechanics,Applicability.,"This subpart prescribes the requirements for the issuance of mechanic certificates, associated ratings, and authorizations, and the privileges and limitations for the holders of those certificates, ratings and authorizations."
62,66,C,66.63,-,Mechanics,Eligibility Requirements: General,"To be eligible for a mechanic certificate, a person must—"
63,66,C,66.63,A,Mechanics,Eligibility Requirements: General,(a) Be at least 18 years of age;
#REF!,66,C,66.63,B,Mechanics,Eligibility Requirements: General,"(b) Be able to read, write, speak, and understand the English language;"
65,66,C,66.63,C,Mechanics,Eligibility Requirements: General,(c) Have successfully complete high school;
#REF!,66,C,66.63,D,Mechanics,Eligibility Requirements: General,(d) Pass the prescribed knowledge tests on the subject areas listed in Appendix B to GACAR Part 147 within a period of 24 months;
67,66,C,66.63,E,Mechanics,Eligibility Requirements: General,(e) Pass oral and practical tests on the subject areas listed in Appendix B to GACAR Part 147; and
68,66,C,66.63,F,Mechanics,Eligibility Requirements: General,(f) Meet the experience and training requirements for the rating(s) sought.
69,66,C,66.65,-,Mechanics,Ratings.,The following ratings are issued under this subpart:
70,66,C,66.65,A,Mechanics,Ratings.,"(a) Airframe,"
71,66,C,66.65,B,Mechanics,Ratings.,"(b) Powerplant, and"
72,66,C,66.65,C,Mechanics,Ratings.,(c) Avionics.
73,66,C,66.67,A,Mechanics,Experience and Training Requirements,"(a) Each applicant for a mechanic certificate or rating must present documentary evidence,satisfactory to the President, of—"
74,66,C,66.67,-,Mechanics,Experience and Training Requirements,"(1) At least 24 months of practical experience with the procedures, practices, materials, tools, machine tools, and equipment generally used in constructing, maintaining, repairing, or altering airframes, powerplants, or avionics appropriate to the rating sought or"
75,66,C,66.67,-,Mechanics,Experience and Training Requirements,(2) At least 48 months of practical experience concurrently performing the duties appropriate to both the airframe and powerplant ratings.
76,66,C,66.67,B,Mechanics,Experience and Training Requirements,(b) Applicants who hold a graduation certificate from a certificated GACAR Part 147 aviation maintenance technician school or a mechanic certification training program approved under GACAR Part 121 are considered by the President to meet the applicable experience requirements prescribed in paragraph (a).
77,66,C,66.67,-,Mechanics,Recent Experience Requirements,"A certificated mechanic may not exercise the privileges of his certificate and rating unless, within the preceding 24 months—"
78,66,C,66.67,A,Mechanics,Recent Experience Requirements,"(a) He has, for at least 6 months—"
79,66,C,66.67,-,Mechanics,Recent Experience Requirements,(1) Served as a mechanic under his certificate and rating;
80,66,C,66.67,-,Mechanics,Recent Experience Requirements,(2) Technically supervised other mechanics;
81,66,C,66.67,-,Mechanics,Recent Experience Requirements,"(3) Supervised, in an executive capacity, the maintenance or alteration of aircraft; or"
82,66,C,66.67,-,Mechanics,Recent Experience Requirements,"(4) Been engaged in any combination of paragraph (a)(1), (2), or (3) of this section; or"
83,66,C,66.67,B,Mechanics,Recent Experience Requirements,(b) The President has found that he is able to do that work.
84,66,C,66.71,A,Mechanics,Mechanic Certificate: General Privileges and Limitations,(a) Privileges. A certificated mechanic may—
85,66,C,66.71,-,Mechanics,Mechanic Certificate: General Privileges and Limitations,"(1) Perform or supervise the maintenance, preventive maintenance, or alteration of an aircraft or appliance, or a part thereof, for which he is rated (but excluding major repairs to, and major alterations of, propellers, and any repair to, or alteration of, instruments) in accordance with GACAR §§ 66.73, 66.75, or 66.77."
86,66,C,66.71,-,Mechanics,Mechanic Certificate: General Privileges and Limitations,(2) Approve for return to service an aircraft after he has performed or supervised preventive maintenance.
87,66,C,66.71,B,Mechanics,Mechanic Certificate: General Privileges and Limitations,(b) Limitations. A certificated mechanic may not—
88,66,C,66.71,-,Mechanics,Mechanic Certificate: General Privileges and Limitations,"(1) Supervise the maintenance, preventive maintenance, or alteration of, or approve for return to service, any aircraft or appliance, or part thereof, unless he has satisfactorily performed the work concerned at an earlier date. If he has not performed that work at an earlier date, he may show his ability to do it by performing it to the satisfaction of the President or under the direct supervision of a certificated and appropriately rated mechanic, or a certificated repairman, who has had previous experience in the specific operation concerned."
89,66,C,66.71,-,Mechanics,Mechanic Certificate: General Privileges and Limitations,"(2) Exercise the privileges of his certificate and rating unless he is familiar with all relevant
maintenance and airworthiness information relating to the specific operation concerned"
90,66,C,66.71,C,Mechanics,Mechanic Certificate: General Privileges and Limitations,"(c) No person may exercise the privileges of a certificate issued under this subpart while under the influence of any psychoactive substance, by reason of which human performance is impaired. No such person will engage in any kind of problematic use of psychoactive substances."
91,66,C,66.73,A,Mechanics,Airframe Rating,(a) Eligibility. An applicant for an airframe rating must—
92,66,C,66.73,-,Mechanics,Airframe Rating,"(1) Have met the requirements of GACAR § 66.63,"
93,66,C,66.73,-,Mechanics,Airframe Rating,"(2) Pass a knowledge test on the subject areas listed in Appendix C to GACAR Part 147,"
94,66,C,66.73,-,Mechanics,Airframe Rating,"(3) Pass oral and practical tests on the subject areas listed in Appendix C to GACAR Part
147, and"
95,66,C,66.73,-,Mechanics,Airframe Rating,(4) Meet the experience and training requirement of GACAR § 66.67.
96,66,C,66.73,B,Mechanics,Airframe Rating,"(b) Privileges. Subject to GACAR § 66.71, a certificated mechanic with an airframe rating may—"
97,66,C,66.73,-,Mechanics,Airframe Rating,"(1) Approve for return to service an airframe, or any related part or appliance, after he has
performed, supervised, or inspected its maintenance or alteration (excluding major repairs and major alterations)."
98,66,C,66.73,-,Mechanics,Airframe Rating,"(2) Perform the 100-hour inspection required by GACAR Part 91 on an airframe, or any related part or appliance and approve and return it to service."
99,66,C,66.73,-,Mechanics,Airframe Rating,"(3) Approve for return to service an airframe, or any related part or appliance, of an aircraft with a special airworthiness certificate in the light-sport category after performing or inspecting a major repair or major alteration for products that are not produced under a GACA or United States Federal Aviation Administration (FAA) approval, provided the work was performed in accordance with the instructions developed by the manufacturer or by persons acceptable to the President."
100,66,C,66.75,A,Mechanics,Powerplant Rating.,(a) Eligibility. An applicant for a powerplant rating must—
101,66,C,66.75,-,Mechanics,Powerplant Rating.,"(1) Have met the requirements of GACAR § 66.63,"
102,66,C,66.75,-,Mechanics,Powerplant Rating.,"(2) Pass a knowledge test on the subject areas listed in Appendix D to GACAR Part 147,"
103,66,C,66.75,-,Mechanics,Powerplant Rating.,"(3) Pass oral and practical tests on the subject areas listed in Appendix D to GACAR Part
147, and"
104,66,C,66.75,-,Mechanics,Powerplant Rating.,(4) Meet the experience and training requirement of GACAR § 66.67.
105,66,C,66.75,B,Mechanics,Powerplant Rating.,"(b) Privileges. Subject to GACAR § 66.71, a certificated mechanic with a powerplant rating may—"
106,66,C,66.75,-,Mechanics,Powerplant Rating.,"(1) Approve for return to service a powerplant or propeller or any related part or appliance, after he has performed, supervised, or inspected its maintenance or alteration (excluding major repairs and major alterations)."
107,66,C,66.75,-,Mechanics,Powerplant Rating.,"(2) Perform the 100-hour inspection required by GACAR Part 91 on a powerplant or
propeller, or any part thereof, and approve and return it to service."
108,66,C,66.75,-,Mechanics,Powerplant Rating.,"(3) Approve for return to service a powerplant or propeller, or any related part or appliance, of an aircraft with a special airworthiness certificate in the light-sport category after performing or inspecting a major repair or major alteration for products that are not produced under a GACA or FAA approval, provided the work was performed in accordance with instructions developed by the manufacturer or by persons acceptable to the President."
109,66,C,66.77,A,Mechanics,Avionics Rating,(a) Eligibility. An applicant for an avionics rating must—
110,66,C,66.77,-,Mechanics,Avionics Rating,"(1) Have met the requirements of GACAR § 66.63,"
111,66,C,66.77,-,Mechanics,Avionics Rating,"(2) Pass a knowledge test on the subject areas listed in Appendix E to GACAR Part 147, and"
112,66,C,66.77,-,Mechanics,Avionics Rating,"(3) Pass a practical test on the subject areas listed in Appendix E to GACAR Part 147, and"
113,66,C,66.77,-,Mechanics,Avionics Rating,(4) Meet the experience and training requirement of GACAR § 66.67.
114,66,C,66.77,B,Mechanics,Avionics Rating,"(b) Privileges. Subject to GACAR § 66.71, a certificated mechanic with an avionics rating may—"
115,66,C,66.77,-,Mechanics,Avionics Rating,"(1) Approve for return to service avionics and electrical systems, or any related part or
appliance, after he has performed, supervised, or inspected its maintenance or alteration
(excluding major repairs and major alterations)."
116,66,C,66.77,-,Mechanics,Avionics Rating,"(2) Approve for return to service avionics and electrical systems, or any related part or
appliance, of an aircraft with a special airworthiness certificate in the light-sport category after performing or inspecting a major repair or major alteration for products that are not produced under a GACA or FAA approval provided the work was performed in accordance with instructions developed by the manufacturer or persons acceptable to the President."
117,66,C,66.79,A,Mechanics,Avionics Rating,(a) An application for an inspection authorization is made on a form and manner prescribed by the President.
118,66,C,66.79,B,Mechanics,Avionics Rating,"(b) An applicant who meets the requirements of this section is eligible for an inspection
authorization."
119,66,C,66.79,-,Mechanics,Avionics Rating,"(c) To be eligible for an inspection authorization, an applicant must—"
120,66,C,66.79,-,Mechanics,Avionics Rating,(1) Hold a currently effective mechanic certificate with airframe and powerplant ratings which has been in effect for a total of at least 3 years;
121,66,C,66.79,-,Mechanics,Avionics Rating,"(2) Have been actively engaged, for at least the 2 years before the date he applies, in
maintaining aircraft certificated and maintained in accordance with the GACAR;"
122,66,C,66.79,-,Mechanics,Avionics Rating,"(3) Have a fixed base of operations at which he may be located in person or by telephone
during a normal working week; it need not be the place where he will exercise his inspection authority;"
123,66,C,66.79,-,Mechanics,Avionics Rating,"(4) Have available to him the equipment, facilities, and inspection data necessary to properly inspect airframes, powerplants, propellers, avionics, or any related part or appliance; and"
124,66,C,66.79,-,Mechanics,Avionics Rating,"(5) Pass a written test on his ability to inspect according to safety standards for returning
aircraft to service after major repairs and major alterations and annual and progressive
inspections performed under GACAR Part 43."
125,66,C,66.79,D,Mechanics,Avionics Rating,(d) An applicant who fails the test prescribed in paragraph (c)(5) of this section may not apply for retesting until at least 90 days after the date he failed the test.
126,66,C,66.81,A,Mechanics,Inspection Authorization: Duration,(a) Each inspection authorization expires on 31 March of each year. The holder may exercise the privileges of that authorization only while he holds a currently effective mechanic certificate with airframe and powerplant ratings.
127,66,C,66.81,B,Mechanics,Inspection Authorization: Duration,(b) An inspection authorization ceases to be effective whenever any of the following occurs:
128,66,C,66.81,-,Mechanics,Inspection Authorization: Duration,(1) Validity as endorsed on the authorization expires.
129,66,C,66.81,-,Mechanics,Inspection Authorization: Duration,"(2) The authorization is surrendered, suspended, or revoked."
130,66,C,66.81,-,Mechanics,Inspection Authorization: Duration,(3) The holder no longer has a fixed base of operation.
131,66,C,66.81,-,Mechanics,Inspection Authorization: Duration,"(4) The holder no longer has the equipment, facilities, and inspection data required by
GACAR §§ 65.63(c)(3) and (4) for issuance of his authorization."
132,66,C,66.81,C,Mechanics,Inspection Authorization: Duration,"(c) The holder of an inspection authorization that is suspended or revoked must, upon the
President’s request, return it to the President."
133,66,C,66.83,A,Mechanics,Inspection Authorization: Renewal,"(a) To be eligible for a 1-year renewal of an inspection authorization an applicant must present evidence to the President during the month of March of each year, that the applicant still meets the requirements of GACAR §§ 66.79(c)(1) through (4). In addition, during the time the applicant held the inspection authorization, he must show completion of one of the activities in paragraphs (a)(1) through (5) of this section by 31 March of the preceding year:"
134,66,C,66.83,-,Mechanics,Inspection Authorization: Renewal,(1) Performed at least one annual inspection for each 90-day period that the applicant held the current authority.
135,66,C,66.83,-,Mechanics,Inspection Authorization: Renewal,(2) Performed at least two major repairs or major alterations for each 90-day period that the applicant held the current authority.
136,66,C,66.83,-,Mechanics,Inspection Authorization: Renewal,(3) Performed or supervised and approved at least one progressive inspection in accordance with standards prescribed by the President.
137,66,C,66.83,-,Mechanics,Inspection Authorization: Renewal,"(4) Attended and successfully completed a refresher course, acceptable to the President, of not less than 8 hours of instruction."
138,66,C,66.83,-,Mechanics,Inspection Authorization: Renewal,(5) Passed an oral test conducted by the GACA to determine that the applicant’s knowledge of applicable regulations and standards is current.
139,66,C,66.83,B,Mechanics,Inspection Authorization: Renewal,(b) The holder of an inspection authorization that has been in effect for less than 90 days before the expiration date need not comply with paragraphs (a)(1) through (5) of this section.
140,66,C,66.85,A,Mechanics,Inspection Authorization: Privileges and Limitations,(a) Privileges. The holder of an inspection authorization may—
141,66,C,66.85,-,Mechanics,Inspection Authorization: Privileges and Limitations,"(1) Inspect and approve for return to service any aircraft or related part or appliance (except any aircraft maintained in accordance with the continuous airworthiness maintenance program (CAMP)) under GACAR Part 121 or 135 after a major repair or major alteration to it in accordance with GACAR Part 43, if the work was done in accordance with technical data approved by the President."
142,66,C,66.85,-,Mechanics,Inspection Authorization: Privileges and Limitations,"(2) Perform an annual inspection, or perform or supervise a progressive inspection according to GACAR §§ 43.19 and 43.23."
143,66,C,66.85,B,Mechanics,Inspection Authorization: Privileges and Limitations,"(b) Limitations. If the holder of an inspection authorization changes his fixed base of operation, he may not exercise the privileges of the authorization until he has notified the GACA, in writing, of the new base location."
144,66,D,66.101,-,Repairmen,Applicability,"This subpart prescribes the requirements for the issuance of repairman certificates, and the privileges and limitations for the holders of those certificates."
145,66,D,66.103,-,Repairmen,Eligibility Requirements,To be eligible for a repairman certificate a person must—
146,66,D,66.103,A,Repairmen,Eligibility Requirements,(a) Be at least 18 years of age;
147,66,D,66.103,B,Repairmen,Eligibility Requirements,"(b) Be able to read, write, speak, and understand the English language;"
148,66,D,66.103,C,Repairmen,Eligibility Requirements,"(c) Be specially qualified and able to perform maintenance on aircraft or components thereof, appropriate to the job for which he is employed;"
149,66,D,66.103,D,Repairmen,Eligibility Requirements,"(d) Be employed by a repair station certificated under GACAR Part 145, or by a certificated air operator using a CAMP, for a specific job requiring special qualifications according to its maintenance manual; and"
150,66,D,66.103,E,Repairmen,Eligibility Requirements,(e) Be recommended for certification by his employer. Such recommendation must include statements certifying that the employer has confirmed compliance with paragraphs (c) and (d) of this section.
151,66,D,66.105,-,Repairmen,Experience or Training Requirements,An applicant for a repairman certificate must have either—
152,66,D,66.105,A,Repairmen,Experience or Training Requirements,"(a) At least 24 months of practical experience in the procedures, practices, inspection methods, materials, tools, machine tools, and equipment generally used in the maintenance duties of the specific job for which the person is to be employed and certificated or"
153,66,D,66.105,B,Repairmen,Experience or Training Requirements,(b) Completed formal training acceptable to the President and specifically designed to qualify the applicant for the job on which the applicant is to be employed.
154,66,D,66.107,A,Repairmen,Repairman Certificate: Privileges and Limitations,"(a) Privileges. A certificated repairman may perform or supervise the maintenance, preventive maintenance, or alteration of aircraft or aircraft components appropriate to the job for which the repairman was employed and certificated, but only in connection with duties for the certificate holder by whom the repairman was employed and recommended."
155,66,D,66.107,B,Repairmen,Repairman Certificate: Privileges and Limitations,(b) Limitations. A certificated repairman may not perform or supervise duties under the repairman certificate unless the repairman understands the current instructions of the certificate holder by whom the repairman is employed and the manufacturer’s instructions for continued airworthiness relating to the specific operations concerned.
156,66,D,66.107,C,Repairmen,Repairman Certificate: Privileges and Limitations,"(c) No person may exercise the privileges of a certificate issued under this subpart while under the influence of any psychoactive substance, by reason of which human performance is impaired. No such person will engage in any kind of problematic use of psychoactive substances."
157,66,E,66.121,A,Light -Sport Aircraft Repairmen,Applicability,(a) This subpart prescribes the requirements for the issuance of LSA repairmen certificate and ratings and the privileges and limitations for the holders of those certificates and ratings.
158,66,E,66.121,B,Light -Sport Aircraft Repairmen,Applicability,(b) The following ratings are issued under this subpart:
159,66,E,66.121,-,Light -Sport Aircraft Repairmen,Applicability,(1) Maintenance.
160,66,E,66.121,-,Light -Sport Aircraft Repairmen,Applicability,(2) Inspection.
161,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,"To be eligible for a LSA repairman certificate, a person must—"
162,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,(1) Be at least 18 years of age;
163,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,"(2) Be able to read, speak, write, and understand the English language;"
164,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,"(3) Be a citizen of the Kingdom of Saudi Arabia (KSA), or a citizen of a foreign country who
has a valid residency permit in the KSA; and"
165,66,E,66.123,,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,"(4) Demonstrate the requisite skill to determine whether a LSA is in a condition for safe
operation."
166,66,E,66.123,B,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,"(b) Maintenance Rating. To be eligible for a maintenance rating a person must meet the
requirements of paragraph (a) of this section, and complete a training course acceptable to the President on maintaining the particular class of light-sport aircraft for which exercise of the privileges of this rating are intended. The training course must at least, provide the following number of hours of instruction:"
167,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,(1) For airplane class privileges—120 hours.
168,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,(2) For weight-shift-control aircraft class privileges—104 hours.
169,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,(3) For powered-parachute class privileges—104 hours.
170,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,(4) For lighter-than-air class privileges—80 hours.
171,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,(5) For glider class privileges—80 hours.
172,66,E,66.123,-,Light -Sport Aircraft Repairmen,Eligibility Requirements: General,(6) For gyroplane class privileges—Not applicable. Maintenance privileges are not permitted for LSA gyroplanes.
