No,GACAR PART,SUBPART,Subpart Section,Subpart Subsection,SUBPART HEADING,SUBPART SECTION HEADING,REGULATION  STATEMENT
,119,C,119.43,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Issuing or Denying a Certificate,"(4) An individual who will have control over or have a substantial ownership interest in the
applicant, had the same or similar control or interest in a certificate holder whose certificate was revoked or is in the process of being revoked, and that individual materially contributed to the circumstances causing revocation or causing the revocation process."
,119,C,119.45,A,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate,(a) An applicant may be issued an AOC if the President finds that the applicant—
,119,C,119.45,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate,(1) Meets the applicable requirements of this part;
,119,C,119.45,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate,"(2) Holds the economic authority applicable to the kinds of operations to be conducted, issued by the GACA, if required; and"
,119,C,119.45,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate,"(3) Is properly and adequately equipped in accordance with the requirements of GACAR Part
121 or 135, as applicable, and is able to conduct a safe operation under appropriate provisions of GACAR Part 121 or 135 and operations specifications issued under this part."
,119,C,119.45,B,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate,(b) An application for a certificate may be denied if the President finds that—
,119,C,119.45,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate,"(1) The applicant is not properly or adequately equipped or is not able to conduct safe
operations."
,119,C,119.45,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate,(2) The applicant previously held an AOC or OC that was revoked;
,119,C,119.45,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate,"(3) The applicant intends to fill or currently fills a key management position listed in GACAR
Part 121 or 135, as applicable, with an individual who exercised control over or who held the
same or a similar position with a certificate holder whose certificate was revoked, or is in the
process of being revoked, and that individual materially contributed to the circumstances
causing revocation or causing the revocation process; and"
,119,C,119.45,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate,"(4) An individual who will have control over or have a substantial ownership interest in the
applicant, had the same or similar control or interest in a certificate holder whose certificate was revoked or is in the process of being revoked, and that individual materially contributed to the circumstances causing revocation or causing the revocation process."
,119,C,119.45,A,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate.,(a) The President may amend any certificate issued under this part if—
,119,C,119.45,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate.,"(1) The President determines that aviation safety and the public interest require the amendment, or"
,119,C,119.45,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate.,(2) The certificate holder applies for the amendment and the President determines that aviation safety and the public interest allow the amendment.
,119,C,119.45,B,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate.,"(b) When the President proposes to issue an order amending, suspending, or revoking all or part of any certificate, the procedure in GACAR § 13.103 applies."
,119,C,119.45,C,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending a Certificate.,"(c) When the certificate holder applies for an amendment of its certificate, the following procedure applies:"
,119,C,119.47,A,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Certificate Holder’s Duty To Maintain Operations Specifications,"(a) Each certificate holder must maintain a complete and separate set of its operations specifications at
its principal base of operations."
,119,C,119.47,B,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Certificate Holder’s Duty To Maintain Operations Specifications,"(b) Each certificate holder must insert pertinent excerpts of, or references to, its operations
specifications in its manual and must—"
,119,C,119.47,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Certificate Holder’s Duty To Maintain Operations Specifications,(1) Clearly identify each such excerpt as a part of its operations specifications and
,119,C,119.47,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Certificate Holder’s Duty To Maintain Operations Specifications,(2) State that compliance with each operations specifications requirement is mandatory.
,119,C,119.47,C,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Certificate Holder’s Duty To Maintain Operations Specifications,(c) Each certificate holder must keep each of its employees and other persons used in its operations informed of the provisions of its operations specifications that apply to that employee’s or person’s duties and responsibilities.
,119,C,119.49,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,Each certificate holder conducting commercial operations must obtain operations specifications containing all of the following:
,119,C,119.49,A,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,"(a) The specific location of the certificate holder’s principal base of operations and, if different, the address that will serve as the primary point of contact for correspondence between the GACA and the certificate holder and the business name and mailing address of the certificate holder’s agent for service."
,119,C,119.49,B,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,(b) Other business names under which the certificate holder may operate.
,119,C,119.49,C,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,(c) Reference to the economic authority issued by the GACA.
,119,C,119.49,D,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,"(d) Type of aircraft, registration markings, and serial numbers of each aircraft authorized for use."
,119,C,119.49,E,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,"(e) For GACAR Part 121 commercial operations, the operator must list, in a form approved by the President, each regular and alternate aerodrome to be used. This list must be maintained by the operator and available for inspection, upon request of the President, at the principal base of operations."
,119,C,119.49,F,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,(f) Kind and areas of operations authorized.
,119,C,119.49,G,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,(g) Authorization and limitations for routes and areas of operations.
,119,C,119.49,H,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,(h) Aerodrome limitations.
,119,C,119.49,I,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,"(i) Time limitations, or standards for determining time limitations, for overhauling, inspecting, and checking airframes, engines, propellers, rotors, appliances, and emergency equipment."
,119,C,119.49,J,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,"(j) For GACAR Part 135 operators, type of aircraft, registration, and serial number of each aircraft to be inspected under an approved aircraft inspection program under GACAR § 135.245."
,119,C,119.49,K,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,"(k) For GACAR Part 135 operators, additional maintenance items required under GACAR §
135.249."
,119,C,119.49,L,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,(l) Authorization for the method of controlling mass and balance of aircraft.
,119,C,119.49,M,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,(m) Aircraft lease information required by GACAR § 119.53.
,119,C,119.49,N,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,(n) Any authorized exemption or special authority granted from any requirement.
,119,C,119.49,O,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,"(o) An authorization permitting, or a prohibition against, accepting, handling, and transporting dangerous goods by air under GACAR Part 109."
,119,C,119.49,P,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Contents of Operations Specifications,(p) Any other item the President determines is necessary.
,119,C,119.51,A,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,(a) The President may amend any operations specifications issued under this part if—
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,(1) The President determines that aviation safety and the public interest require the amendment; or
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(2) The certificate holder applies for the amendment, and the President determines that aviation safety and the public interest allow the amendment."
,119,C,119.51,B,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(b) Except as provided in paragraph (d) of this section, when the President initiates an amendment to a certificate holder’s operations specifications, the following procedure applies:"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,(1) The President notifies the certificate holder in writing of the proposed amendment.
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"2) The President sets a reasonable period (but not less than 7 working days) within which the
certificate holder may submit written information, views, and arguments on the amendment."
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(3) After considering all material presented, the President notifies the certificate holder of—"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(i) The adoption of the proposed amendment,"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(ii) The partial adoption of the proposed amendment, or"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,(iii) The withdrawal of the proposed amendment.
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(4) If the President issues an amendment to the operations specifications, it becomes effective not less than 30 working days after the certificate holder receives notice of it unless—"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(i) The President finds under paragraph (d) of this section that there is an emergency
requiring immediate action with respect to aviation safety, or"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(ii) The certificate holder petitions for reconsideration of the amendment under GACAR
Part 13."
,119,C,119.51,C,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(c) When the certificate holder applies for an amendment to its operations specifications, the
following procedure applies:"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,(1) The certificate holder must file an application to amend its operations specifications—
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(i) Unless a shorter time is approved, at least 90 working days before the date proposed by
the applicant for the amendment to become effective, in cases of mergers; acquisitions of an
operator’s operational assets that require an additional showing of safety (such as proving
tests); changes in the kind of operation as defined in GACAR § 119.3; resumption of
operations following a suspension of operations as a result of bankruptcy actions; or the
initial introduction of aircraft not before proven for use in commercial operations; and"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(ii) At least 15 working days before the date proposed by the applicant for the amendment
to become effective in all other cases."
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,(2) The application must be submitted in a form and manner prescribed by the President.
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(3) After considering all material presented, the President notifies the certificate holder of—"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(i) The adoption of the applied for amendment,"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(ii) The partial adoption of the applied for amendment, or"
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(iii) The denial of the applied for amendment. The certificate holder may petition for
reconsideration of a denial under GACAR Part 13."
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(4) If the President approves the amendment, following coordination with the certificate holder regarding its implementation, the amendment is effective on the date the President approves it."
,119,C,119.51,D,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,(d) If the President finds an emergency exists requiring immediate action with respect to aviation safety that makes the procedures set out in this section impracticable or contrary to the public interest—
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,(1) The President amends the operations specifications and makes the amendment effective on the day the certificate holder receives notice of it.
,119,C,119.51,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Amending Operations Specifications,"(2) In the notice to the certificate holder, the President explains the reasons for its finding that an emergency exists requiring immediate action with respect to aviation or that makes it impracticable or contrary to the public interest to fully apply the procedures of this section."
,119,C,119.53,A,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,"(a) Unless authorized by the President, no air operator certificated under this part may conduct operations involving a wet or dry lease arrangement."
,119,C,119.53,B,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,"(b) Unless otherwise authorized by the President, only leasing arrangements described in Appendix A to this part are eligible for authorization."
,119,C,119.53,C,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,"(c) Prior to conducting lease in operations, the lessee must provide the President—"
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(1) A copy of the lease to be executed;
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,"(2) The names of the parties to the agreement and the duration thereof, and"
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(3) The nationality and registration markings and aircraft serial number of each aircraft involved in the agreement.
,119,C,119.53,D,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,"(d) Prior to conducting wet lease in operations, the lessee must hold appropriate economic authority from GACA."
,119,C,119.53,E,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,"(e) Prior to conducting lease out operations, the lessor must provide the President—"
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(1) A copy of the lease to be executed;
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,"(2) The names of the parties to the agreement and the duration thereof, and"
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(3) The nationality and registration markings and aircraft serial number of each aircraft involved in the agreement; and
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(4) The aerodromes or areas of operation.
,119,C,119.53,F,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(f) For lease in arrangements involving foreign-registered aircraft the AOC holder certificated under this part must provide the President—
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(1) All materials required under paragraph (c) of this section;
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(2) A statement specifying which air operator (the lessee or the lessor) has operational control of all operational functions;
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(3) A statement specifying which air operator (the lessee or the lessor) will be discharging all of the applicable airworthiness and maintenance responsibilities; and
,119,C,119.53,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(4) A statement of acknowledgement and consent to the lease agreement by the civil aviation authority of the state of the lessor.
,119,C,119.53,G,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,(g) The President may refuse to authorize any lease agreement where he determines air safety may be adversely affected or if the lease agreement is not deemed to be in the public interest.
,119,C,119.53,H,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,"(h) Upon approval of a lease, the President issues amendments to the authorizations for foreign air carriers under GACAR Part 129 or operations specifications for AOC or OC holders issued under this part."
,119,C,119.53,I,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Leasing of Aircraft,"(i) Any air operator who owns and operates a foreign-registered aircraft is considered, for the
purposes of this part, to have leased the aircraft and requires authorization under this section."
,119,C,119.55,A,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Recency of Operation,"(a) Except as provided in paragraph (b) of this section, no certificate holder may conduct a kind of operation for which it holds authority in its operations specifications unless the certificate holder has conducted that kind of operation within the preceding number of consecutive days specified in this paragraph:"
,119,C,119.55,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Recency of Operation,(1) For scheduled GACAR Part 121 operations—30 working days
,119,C,119.55,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Recency of Operation,(2) For unscheduled GACAR Part 121 operations—90 working days; or
,119,C,119.55,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Recency of Operation,(3) For GACAR Part 135 operations—90 working days.
,119,C,119.55,B,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Recency of Operation,"(b) If a certificate holder does not conduct a kind of operation for which it is authorized in its
operations specifications within the number of working days specified in paragraph (a) of this
section, it must not conduct such kind of operation unless—"
,119,C,119.55,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Recency of Operation,"(1) It advises the President at least 10 working days before resumption of that kind of operation, and"
,119,C,119.55,-,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Recency of Operation,"(2) It makes itself available and accessible during the 10-working-day period in the event the
President decides to conduct a full inspection reexamination to determine whether the certificate holder remains properly and adequately equipped and able to conduct a safe operation."
,119,C,119.55,C,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Recency of Operation,"(c) If a certificate holder does not conduct a kind of operation for which it is authorized in its
operations specifications within the number of days specified in paragraph (a) of this section, the President may suspend or revoke the operator’s AOC."
,119,C,119.55,D,"Certification, Operations Specifications, and other Requirements For Commercial Operations",Recency of Operation,"(d) If a certificate holder’s economic license is suspended or revoked by the economic authority, the President may suspend or revoke the operator’s AOC."
